sic,bone,mean_deg,p50_deg,p90_deg,count
65,hand_l,0.5589567025502523,0.5019527673721313,0.6431953191757203,3
81,hand_r,0.5582805871963501,0.5438985824584961,0.6152356624603271,3
23,lowerarm_l,0.5580049753189087,0.703389585018158,0.7085484385490417,3
53,foot_l,0.556305060784022,0.46942657232284546,0.7971788287162781,3
9,thigh_l,0.5538786152998606,0.6105856895446777,0.7181100845336914,3
58,upperarm_r,0.552390327056249,0.5464325547218323,0.6772286057472229,3
6,upperarm_l,0.5517922639846802,0.5779982209205627,0.5848544239997864,3
74,hand_l,0.5510712365309397,0.5051566958427429,0.6389331698417664,3
24,RUpArmTwist_r_01,0.5495117257038752,0.7196129560470581,0.7518142938613892,3
69,calf_r,0.5469717482725779,0.5451910495758057,0.6362937927246094,3
85,neck_01,0.5465775430202484,0.5457115173339844,0.7374557495117188,3
14,calf_l,0.5451246400674185,0.36591261625289917,0.8123723387718201,3
44,foot_r,0.5439785222212473,0.6141543388366699,0.6814147472381592,3
63,ball_r,0.543194462855657,0.5255241394042969,0.6756409168243408,3
51,thigh_l,0.5411737064520518,0.6196444630622864,0.7029151082038879,3
32,ball_l,0.5396307706832886,0.5329628586769104,0.5799981713294983,3
3,upperarm_r,0.5391402244567871,0.6529275178909302,0.6569782495498657,3
73,hand_r,0.5377739469210306,0.5405861139297485,0.652330470085144,3
46,hand_l,0.537766844034195,0.5732767581939697,0.6332811832427978,3
8,foot_r,0.5359952449798584,0.5844852328300476,0.6162787318229676,3
53,thigh_r,0.5350310603777567,0.4780178368091583,0.6149823725223541,3
33,foot_r,0.5333544611930847,0.5773283839225769,0.6432433009147644,3
43,foot_r,0.5321105420589447,0.5174612998962402,0.6024305820465088,3
27,hand_l,0.5319970746835073,0.45564672350883484,0.6408091485500336,3
41,thigh_r,0.5309587121009827,0.5171540379524231,0.5590448498725891,3
1,foot_r,0.5302266329526901,0.6006128787994385,0.7602054595947265,3
61,upperarm_r,0.5293627878030142,0.5300096869468689,0.5597380518913269,3
49,foot_l,0.5289846360683441,0.5246137976646423,0.6877086520195007,3
52,upperarm_l,0.5280314385890961,0.5306503772735596,0.6636078357696533,3
37,foot_r,0.5276221632957458,0.5864487886428833,0.7334328889846802,3
58,calf_r,0.527196447054545,0.5099796652793884,0.5743131518363953,3
48,ball_l,0.5267642140388489,0.5664337873458862,0.5969812154769898,3
21,hand_r,0.5266565283139547,0.5190761089324951,0.5786129474639893,3
13,LCalfTwist_02,0.5257808864116669,0.5254207253456116,0.5605238080024719,3
42,thigh_l,0.5254620214303335,0.4247617721557617,0.7702519416809083,3
20,lowerarm_l,0.5252529184023539,0.4219019412994385,0.7348953723907471,3
26,thigh_l,0.5232680390278498,0.6093327403068542,0.7165797591209412,3
60,ball_r,0.5226494669914246,0.551881730556488,0.6226044058799743,3
23,upperarm_l,0.5225391288598379,0.44421231746673584,0.780912184715271,3
30,lowerarm_l,0.522220253944397,0.42564424872398376,0.6601109206676483,3
75,upperarm_l,0.520247240861257,0.6242297887802124,0.7529186487197876,3
56,thigh_r,0.5196106433868408,0.572576642036438,0.6018437623977662,3
